id,mssv,namsinh,gioitinh,noisinh,lopsh,khoa,hedt,khoahoc,chuyennganh2,tinhtrang,diachi_tinhtp,namkhoahoc
8984.0,483CDFA0XPvAibaEXe97hU2RTHdNnNgOjGYTeaj2,1995.0,1.0, Đắk Nông, MMTT0001, MMT&TT, CQUI,8, D480299,8.0, Tỉnh Đắk Nông,2013
8985.0,A05F7B75XPvAibaEXe97hU2RTHdNnATS1tMYdhSj,1995.0,1.0, Đồng Nai, MMTT0001, MMT&TT, CQUI,8, D480299,3.0, Tỉnh Đồng Nai,2013
8986.0,21F2C6C1XPvAibaEXe97hU2RTHdNnJKy2oLy/QXC,1994.0,1.0, TP. Hồ Chí Minh, KTPM2013, CNPM, CQUI,8, D480103,3.0, Thành phố Hồ Chí Minh,2013
8987.0,CD7A6C19XPvAibaEXe97hU2RTHdNnNIGUUu3Ml4m,1995.0,1.0, Bình Định, KTPM0001, CNPM, CQUI,8, D480103,3.0, Tỉnh Bình Định,2013
8988.0,BF1985B5XPvAibaEXe97hU2RTHdNnFa4YmiJOSyc,1995.0,0.0, Hà Tĩnh, MMTT2013, MMT&TT, CQUI,8, D480102,5.0, Tỉnh Hà Tĩnh,2013
8989.0,B5555906XPvAibaEXe97hU2RTHdNnD7ewXgRdfmS,1995.0,0.0, Lâm Đồng, HTTT0001, HTTT, CQUI,8, D480104,3.0, Tỉnh Khánh Hòa,2013
8990.0,DD546632XPvAibaEXe97hU2RTHdNnAE0e73cXR9H,1995.0,1.0, TP. Hồ Chí Minh, MMTT0001, MMT&TT, CQUI,8, D480102,3.0, Thành phố Hồ Chí Minh,2013
8991.0,A5D9196EXPvAibaEXe/caEx4rNa5qSnrNv0G2wDZ,1995.0,1.0, Kiên Giang, MMTT0001, MMT&TT, CQUI,8, D480102,3.0, Tỉnh Kiên Giang,2013
8992.0,7D458579XPvAibaEXe/caEx4rNa5qUtI1gfaPJvU,1995.0,1.0, Tiền Giang, HTTT2013, HTTT, CQUI,8, D480104,5.0, Huyện Cai lậy,2013
8993.0,BDCC270CXPvAibaEXe/caEx4rNa5qeZDKQBCuIHR,1995.0,1.0, Thành phố Hồ Chí Minh, MMTT0001, MMT&TT, CQUI,8, D480102,8.0, Thành phố Hồ Chí Minh,2013
8994.0,CB36ADA7XPvAibaEXe/caEx4rNa5qRJOcczZFsXE,1995.0,1.0, Gia Lai, MMTT0001, MMT&TT, CQUI,8, D480102,3.0, Tỉnh Gia Lai,2013
8995.0,73ACB42FXPvAibaEXe/caEx4rNa5qUHLvhqz3Ryo,1995.0,1.0, Kiên Giang, HTTT0001, HTTT, CQUI,8, D480104,8.0, Tỉnh Kiên Giang,2013
8996.0,818A2EE0XPvAibaEXe/caEx4rNa5qRu1qeWo48Iw,1995.0,1.0, Quảng Trị, MMTT0001, MMT&TT, CQUI,8, D480102,3.0, Tỉnh Quảng Trị,2013
8997.0,9AEF5DB4XPvAibaEXe/caEx4rNa5qfIzIl5Ey4O8,1995.0,1.0, Thành phố Hồ Chí Minh, KTPM0001, CNPM, CLC,8, D480103,8.0, Thành phố Hồ Chí Minh,2013
8998.0,534F880CXPvAibaEXe/caEx4rNa5qYi8oannUiVw,1995.0,1.0, Đồng Nai, ANTT2013, MMT&TT, CQUI,8, D480299,3.0, Tỉnh Lâm Đồng,2013
8999.0,D5AC7162XPvAibaEXe/caEx4rNa5qUnjFyjC1j1t,1995.0,1.0, Đồng Tháp, KTMT2013, KTMT, CQUI,8, D520214,5.0, Huyện Cao Lãnh,2013
9000.0,B637FAB1XPvAibaEXe/caEx4rNa5qYP2cYHJoMrY,1995.0,1.0, Đồng Tháp, KTMT0001, KTMT, CQUI,8, D520214,3.0, Tỉnh Đồng Tháp,2013
9001.0,EF1CC696XPvAibaEXe/FejQN8/S5fEIReZ4QsFjV,1995.0,1.0, TP. Hồ Chí Minh, MTCL2013, KTMT, CLC,8, D520214,3.0, Thành phố Hồ Chí Minh,2013
9002.0,62464061XPvAibaEXe/FejQN8/S5fFT8yNMVC8wh,1995.0,1.0, Thành phố Hồ Chí Minh, CNTT0001, KTTT, CQUI,8, D480201,3.0, Thành phố Hồ Chí Minh,2013
9003.0,84F1726EXPvAibaEXe/FejQN8/S5fHF/hPdc4T81,1995.0,1.0, Thừa Thiên Huế, MMTT0001, MMT&TT, CQUI,8, D480102,8.0, Tỉnh Thừa Thiên Huế,2013
9004.0,BC65D2E0XPvAibaEXe/FejQN8/S5fEZI8hvygtaX,1995.0,1.0, Quảng Trị, MMTT0001, MMT&TT, CQUI,8, D480102,3.0, Huyện Hải Lăng,2013
9006.0,63643D3FXPvAibaEXe/FejQN8/S5fP6il1UtZeIt,1995.0,1.0, Bình Định, KTPM0001, CNPM, CQUI,8, D480103,3.0, Huyện Hoài Nhơn,2013
9007.0,1874573AXPvAibaEXe/FejQN8/S5fLmLJ8y3qJ+f,1995.0,1.0, Quảng Nam, KHTN2013, KHMT, CNTN,8, D480101,3.0, Tỉnh Quảng Nam,2013
9008.0,292A16A3XPvAibaEXe/FejQN8/S5fLl7v93zX8+w,1995.0,1.0, Bình Định, MMTT2013, MMT&TT, CQUI,8, D480102,3.0, Tỉnh Bình Định,2013
9009.0,B55901AAXPvAibaEXe/FejQN8/S5fMZXWPtKAshB,1995.0,0.0, Khánh Hoà, KTPM2013, CNPM, CQUI,8, D480103,3.0, Tỉnh Khánh Hoà,2013
9010.0,19BAC22EXPvAibaEXe9fwZBwsCOuQFXDcIBIsL6u,1994.0,0.0, Quảng Nam, HTTT0001, HTTT, CQUI,8, D52480104,8.0,Tỉnh Quảng Nam,2013
9011.0,7DD67D55XPvAibaEXe9fwZBwsCOuQDQOEu4l2Y3B,1995.0,1.0,Tây Ninh, KTPM0001, CNPM, CQUI,8, D480103,3.0,Tỉnh Tây Ninh,2013
9012.0,F2172708XPvAibaEXe9fwZBwsCOuQBWO6yBIlUld,1994.0,0.0,Tiền Giang, MMTT0001, MMT&TT, CQUI,8, D480102,3.0,Huyện Cai lậy,2013
9013.0,882C1D7FXPvAibaEXe9fwZBwsCOuQPUdyMrENQrr,1995.0,0.0,Đồng Nai, KHTN2013, KHMT, CNTN,8, D480101,3.0,Huyện Cẩm Mỹ,2013
9016.0,71ABA6D5XPvAibaEXe9fwZBwsCOuQNwK1At3AEjT,1995.0,1.0,Tiền Giang, KTPM2013, CNPM, CQUI,8, D480103,5.0,Tỉnh Tiền Giang,2013
9018.0,F5B93650XPvAibaEXe9fwZBwsCOuQP8xr51qwnX+,1993.0,1.0,Bình Định, MMTT2013, MMT&TT, CQUI,8, D480102,5.0,Tỉnh Bình Định,2013
9019.0,03810112XPvAibaEXe9fwZBwsCOuQPoWCjpy04cL,1995.0,0.0,Đồng Tháp, KTMT2013, KTMT, CQUI,8, D520214,5.0,Thành phố Cao Lãnh,2013
9020.0,FD4D8D5EXPvAibaEXe9MLbI3cCq2BCl9gcft6mvc,1995.0,0.0,Tiền Giang, MMTT0001, MMT&TT, CQUI,8, D480201,8.0,Huyện Cai Lậy,2013
9021.0,954668C3XPvAibaEXe9MLbI3cCq2BJdrrPOjifym,1995.0,1.0,Phú Yên, KTMT2013, KTMT, CQUI,8, D520214,3.0,Tỉnh Phú Yên,2013
9022.0,4135C463XPvAibaEXe9MLbI3cCq2BKLIIExgCBvG,1995.0,1.0,Phú Yên, KTMT2013, KTMT, CQUI,8, D520214,5.0,Tỉnh Phú Yên,2013
9023.0,093A9E7EXPvAibaEXe9MLbI3cCq2BDkMZ2Fgf9nI,1995.0,1.0,Đồng Nai, KHMT0001, KHMT, CQUI,8, D480101,3.0,Huyện Thống Nhất,2013
9024.0,79F1E4DFXPvAibaEXe9MLbI3cCq2BHgHnnweUs+t,1995.0,1.0,Bình Định, KTPM2013, CNPM, CQUI,8, D480103,5.0,Tỉnh Bình Định,2013
9025.0,816C6BFBXPvAibaEXe9MLbI3cCq2BBTsVGnf8rFZ,1995.0,1.0,TP. Hồ Chí Minh, CNTT2013, KTTT, CQUI,8, D480201,5.0,Phường Phước Bình,2013
9027.0,BD8E0272XPvAibaEXe9MLbI3cCq2BM8G4ydm6iN2,1995.0,1.0,Quảng Ngãi, MMTT2013, MMT&TT, CQUI,8, D480102,3.0,Tình Quảng Ngãi,2013
9028.0,8ADDAE76XPvAibaEXe9MLbI3cCq2BDREIQt1DfUQ,1995.0,1.0,Quảng Nam, KTPM0001, CNPM, CQUI,8, D480103,8.0,Tỉnh Quảng Nam,2013
9029.0,7134F004XPvAibaEXe9eSUilQ3V71iW9jk0tCHGd,1995.0,1.0,Đồng Nai, HTTT2013, HTTT, CQUI,8, D480104,3.0,Huyện Bắc Tân Uyên,2013
9030.0,20EDFE1EXPvAibaEXe9eSUilQ3V71hhIIr/gp7Hl,1995.0,1.0,Bình Dương, HTTT0001, HTTT, CQUI,8, D52480104,8.0,Thị xã Bến Cát,2013
9031.0,5AF99462XPvAibaEXe9eSUilQ3V71stEO0A2Foy9,1995.0,1.0,Đăk Lăk, KTPM0001, CNPM, CQUI,8, D480103,3.0,Tỉnh Đắk Lắk,2013
9032.0,8243FB32XPvAibaEXe9eSUilQ3V71jduVbuxe6rY,1994.0,1.0,Gia Lai, MMTT0001, MMT&TT, CQUI,8, D480102,3.0,Tỉnh Gia Lai,2013
9033.0,3899D7EDXPvAibaEXe9eSUilQ3V71guQIuvMMION,1995.0,1.0,TP. Hồ Chí Minh, CNTT2013, KTTT, CQUI,8, D480201,5.0,Quận 2,2013
9034.0,DEABCBE6XPvAibaEXe9eSUilQ3V71uWZpFQLApMP,1995.0,1.0,Bến Tre, KTMT0001, KTMT, CQUI,8, D520214,8.0,Tỉnh Bến Tre,2013
9035.0,6F5D342AXPvAibaEXe9eSUilQ3V71r5onVJoXXZK,1995.0,1.0,Bình Định, KHMT2013, KHMT, CQUI,8, D480101,3.0,Tỉnh Bình Định,2013
9036.0,73A67816XPvAibaEXe9eSUilQ3V71oQynyPjoxZ7,1995.0,1.0,TP. Hồ Chí Minh, KTMT2013, KTMT, CQUI,8, D520214,5.0,Thành phố Hồ Chí Minh,2013
9037.0,82EB45E9XPvAibaEXe9eSUilQ3V71rLMOFZnU1bQ,1995.0,1.0,Nghệ An, KHTN2013, KHMT, CNTN,8, D480101,3.0,Tỉnh Nghệ An,2013
9038.0,8893C7C2XPvAibaEXe9eSUilQ3V71sm7g0uOfQBr,1995.0,1.0,Bà Rịa - Vũng Tàu, MMTT0001, MMT&TT, CQUI,8, D480102,8.0,Tỉnh Bà Rịa - Vũng Tàu,2013
9039.0,83D3F6C9XPvAibaEXe/Dy4K4yiQpOP6IiL6XGDu/,1995.0,1.0,Bình Định, KTPM0001, CNPM, CQUI,8, D480103,3.0,Tỉnh Bình Định,2013
9041.0,4F34F659XPvAibaEXe/Dy4K4yiQpOPKiiUqmRs2G,1994.0,1.0,Ninh Bình, KTMT0001, KTMT, CQUI,8, D520214,3.0,Quận 12,2013
9042.0,E9BBDEFAXPvAibaEXe/Dy4K4yiQpOCeGcJ6wYi83,1995.0,1.0,An Giang, ANTT2013, MMT&TT, CQUI,8, D480299,3.0,Tỉnh An Giang,2013
9043.0,364CB864XPvAibaEXe/Dy4K4yiQpODZIkZFRB90m,1995.0,1.0,Bình Dương, KTMT2013, KTMT, CQUI,8, D520214,3.0,Tỉnh Bình Dương,2013
9045.0,B5853135XPvAibaEXe/Dy4K4yiQpONxhRQoieHZG,1995.0,1.0,Lâm Đồng, KTPM0001, CNPM, CQUI,8, D480103,3.0,Tỉnh Lâm Đồng,2013
9046.0,A31BDC0AXPvAibaEXe/Dy4K4yiQpOP0/iCEjMzqM,1995.0,1.0,Nghệ An, KTPM2013, CNPM, CQUI,8, D480103,5.0,Tỉnh Nghệ An,2013
9047.0,F40991DEXPvAibaEXe/Dy4K4yiQpOBb9BiaNhvoj,1995.0,1.0,Khánh Hoà, KTPM2013, CNPM, CQUI,8, D480103,3.0,Tỉnh Khánh Hoà,2013
9048.0,85C2D27FXPvAibaEXe/Dy4K4yiQpOJHnLNT8mIEk,1995.0,1.0,TP. Hồ Chí Minh, MMTT0001, MMT&TT, CQUI,8, D480102,3.0,Phường Hiệp Phú,2013
9049.0,B0525999XPvAibaEXe9HKUC7sboLjjyMHONwQw00,1995.0,1.0,Đăk Lăk, CNTT2013, KTTT, CQUI,8, D480201,5.0,Tỉnh Đắk Lắk,2013
9050.0,DD22FD9BXPvAibaEXe9HKUC7sboLjtGPEGhD7PPu,1995.0,1.0,TP. Hồ Chí Minh, CNTT2013, KTTT, CQUI,8, D480201,5.0,Thành phố Hồ Chí Minh,2013
9051.0,4185501CXPvAibaEXe9HKUC7sboLjiazpw2A5AfK,1995.0,0.0,Quảng Nam, MMTT0001, MMT&TT, CQUI,8, D480201,8.0,Thành phố Đà Nẵng,2013
9052.0,6A34DC14XPvAibaEXe9HKUC7sboLjsk46RkohDVv,1995.0,1.0,TP. Hồ Chí Minh, HTTT0001, HTTT, CQUI,8, D52480104,3.0,Huyện Hóc Môn,2013
9053.0,8C8E91ABXPvAibaEXe9HKUC7sboLjsWdscTF7HpM,1995.0,1.0,Lâm Đồng, KTPM0001, CNPM, CQUI,8, D480103,3.0,Tỉnh Lâm Đồng,2013
9054.0,A3AA35CEXPvAibaEXe9HKUC7sboLjoVYTHh2EAU+,1995.0,1.0,Lâm Đồng, ANTT2013, MMT&TT, CQUI,8, D480299,3.0,Tỉnh Lâm Đồng,2013
9055.0,374303DDXPvAibaEXe9HKUC7sboLjloH4KQssraz,1995.0,1.0,Tiền Giang, MMTT2013, MMT&TT, CQUI,8, D480102,5.0,Thành phố Mỹ Tho,2013
9057.0,1B290682XPvAibaEXe9HKUC7sboLjhj6Skar7Eh0,1995.0,1.0,Bà Rịa - Vũng Tàu, KHMT0001, KHMT, CQUI,8, D480101,5.0,Tỉnh Bà Rịa - Vũng Tàu,2013
9058.0,5483E379XPvAibaEXe9HKUC7sboLjkiY2dt+wasF,1995.0,1.0,Đồng Nai, MMTT0001, MMT&TT, CQUI,8, D480102,3.0,Huyện Cẩm Mỹ,2013
9060.0,7DCA17F0XPvAibaEXe/BqA0y8R3TRbiq3YeYJMVk,1995.0,1.0,TP. Hồ Chí Minh, MMTT2013, MMT&TT, CQUI,8, D480102,3.0,Thành phố Hồ Chí Minh,2013
9061.0,6777A5A5XPvAibaEXe/BqA0y8R3TRZDcJooW2geh,1995.0,1.0,Thành phố Hồ Chí Minh, MMTT0001, MMT&TT, CQUI,8, D480102,5.0,Thành phố Hồ Chí Minh,2013
9063.0,2F7887F7XPvAibaEXe/BqA0y8R3TRdLeDx8JXg9H,1994.0,0.0,Quảng Bình, ANTT2013, MMT&TT, CQUI,8, D480299,3.0,Huyện Nhơn Trạch,2013
9064.0,AF0109DEXPvAibaEXe/BqA0y8R3TRft6YNZShpqa,1994.0,0.0,Thừa Thiên Huế, HTTT2013, HTTT, CQUI,8, D480104,5.0,Tỉnh Thừa Thiên Huế,2013
9065.0,4CB61F0FXPvAibaEXe/BqA0y8R3TRT2jjHQPxleL,1995.0,1.0,Bình Thuận, MMTT0001, MMT&TT, CQUI,8, D480102,3.0,Tỉnh Bình Thuận,2013
9066.0,67C763FAXPvAibaEXe/BqA0y8R3TRXNUn5wTg3dI,1995.0,1.0,Long An, KHMT2013, KHMT, CQUI,8, D480101,3.0,Tỉnh Long An,2013
9067.0,CD4BB846XPvAibaEXe/BqA0y8R3TRQX6Z3Fs2mNg,1995.0,1.0,Lâm Đồng, KTPM0001, CNPM, CQUI,8, D480103,8.0,Tỉnh Lâm Đồng,2013
9068.0,9FC490D1XPvAibaEXe/V2dF0qjs8bfJmcAaGrAyd,1995.0,1.0,TP. Hồ Chí Minh, CNTT2013, KTTT, CQUI,8, D480201,3.0,Thành phố Hồ Chí Minh,2013
9069.0,13A5B89FXPvAibaEXe/V2dF0qjs8besyGZFsyWqW,1995.0,1.0,Bến Tre, KTPM2013, CNPM, CQUI,8, D480103,3.0,Tỉnh Bến Tre,2013
9070.0,C34CF498XPvAibaEXe/V2dF0qjs8bbDxE9T+yGjr,1995.0,1.0,Phú Yên, KTPM0001, CNPM, CQUI,8, D480103,8.0,Tỉnh Phú Yên,2013
9071.0,7181A027XPvAibaEXe/V2dF0qjs8bZnrTq0jaQh1,1995.0,0.0,Đăk Lăk, MMTT0001, MMT&TT, CQUI,8, D480102,3.0,Tỉnh Đắk Nông,2013
9072.0,F0956068XPvAibaEXe/V2dF0qjs8bUnaC6RcyGOL,1995.0,1.0,Ninh Thuận, KHMT0001, KHMT, CQUI,8, D480101,3.0,Thành phố Phan Rang -Tháp Chàm,2013
9073.0,6C4A53CDXPvAibaEXe/V2dF0qjs8bb7ZbjchpSPk,1995.0,1.0,Bình Thuận, KHMT0001, KHMT, CQUI,8, D480101,5.0,Tỉnh Bình Phước,2013
9075.0,D591D3E3XPvAibaEXe/V2dF0qjs8bYWTsDI1U4NT,1995.0,0.0,Đồng Nai, CNTT2013, KTTT, CQUI,8, D480201,5.0,Tình Đồng Nai,2013
9076.0,859FF4B4XPvAibaEXe/V2dF0qjs8bS+3GhPtTevf,1995.0,0.0,Quảng Nam, MMTT2013, MMT&TT, CQUI,8, D480102,3.0,Tỉnh Quảng Nam,2013
9078.0,68EB2622XPvAibaEXe9M021iVaAwIPmPusZ0mw3v,1995.0,0.0,Khánh Hoà, KHMT2013, KHMT, CQUI,8, D480101,3.0,Huyện Vạn Ninh,2013
9079.0,F195E5E6XPvAibaEXe9M021iVaAwIH1lH9to4XgR,1995.0,1.0,Phú Yên, KTPM0001, CNPM, CQUI,8, D480103,8.0,Tỉnh Phú Yên,2013
9080.0,E6647B6FXPvAibaEXe9M021iVaAwIC3zcrOdGRH+,1995.0,0.0,Bình Định, MMTT2013, MMT&TT, CQUI,8, D480102,3.0,Tỉnh Bình Định,2013
9081.0,40AD33BCXPvAibaEXe9M021iVaAwIPHYg7fxj42i,1995.0,1.0,Đăk Lăk, KTPM2013, CNPM, CQUI,8, D480103,3.0,Tỉnh Đắk Lắk,2013
9082.0,25C15555XPvAibaEXe9M021iVaAwIGned3/1O2WJ,1995.0,0.0,Long An, TMĐT2013, HTTT, CQUI,8, D52480104,3.0,Huyện Tân Thạnh,2013
9083.0,41EE6140XPvAibaEXe9M021iVaAwIIXcAUCr06zM,1995.0,0.0,TP. Hồ Chí Minh, KHMT2013, KHMT, CQUI,8, D480101,5.0,Thành phố Hồ Chí Minh,2013
9084.0,5DE3D202XPvAibaEXe9M021iVaAwIAWgsSaIyxTr,1994.0,1.0,Gia Lai, KTMT2013, KTMT, CQUI,8, D520214,3.0,Tỉnh Gia Lai,2013
9085.0,B27FB769XPvAibaEXe9M021iVaAwIN/1Gsru7xDe,1995.0,1.0,Bình Định, KTMT0001, KTMT, CQUI,8, D520214,3.0,Tỉnh Bình Định,2013
9086.0,E767B626XPvAibaEXe+gsTDvgY5pDm1ypgCXf+4o,1995.0,1.0,Gia Lai, KTMT0001, KTMT, CQUI,8, D520214,3.0,Tỉnh Gia Lai,2013
9087.0,15E504FBXPvAibaEXe+gsTDvgY5pDj0KmWUZl7mO,1995.0,1.0,Bà Rịa - Vũng Tàu, MMTT2013, MMT&TT, CQUI,8, D480102,3.0,Tỉnh Bà Rịa - Vũng Tàu,2013
9088.0,13C8A472XPvAibaEXe+gsTDvgY5pDqVJGUckrDCP,1994.0,1.0,Bắc Cạn, CNTT2013, KTTT, CQUI,8, D480201,5.0,Tỉnh Đắk Lắk,2013
9089.0,BCC346C2XPvAibaEXe+gsTDvgY5pDhgO3+5ZTm70,1995.0,1.0,Bình Thuận, CNTT2013, KTTT, CQUI,8, D480201,3.0,Tỉnh Bình Thuận,2013
9090.0,B30D0F50XPvAibaEXe+gsTDvgY5pDoLU7t2wkLiW,1995.0,1.0,Kon Tum, MMTT0001, MMT&TT, CQUI,8, D480102,3.0,Huyện Ngọc Hồi,2013
9091.0,083DD240XPvAibaEXe+gsTDvgY5pDqmMCJZkOYCz,1995.0,1.0,Khánh Hoà, KTMT2013, KTMT, CQUI,8, D520214,5.0,Tỉnh Khánh Hòa,2013
9093.0,9EF161A4XPvAibaEXe+gsTDvgY5pDiTxGuafuV/2,1995.0,1.0,Tiền Giang, CNTT2013, KTTT, CQUI,8, D480201,3.0,Huyện Chợ Gạo,2013
9094.0,23A7E8BEXPvAibaEXe+gsTDvgY5pDo2vfA/gYRvk,1993.0,1.0,Đồng Nai, HTTT0001, HTTT, CQUI,8, D480104,3.0,Tình Đồng Nai,2013
9095.0,412DC926XPvAibaEXe+5f3nhbX2eh9nFdw3I/18R,1995.0,1.0,Đồng Tháp, KTPM2013, CNPM, CQUI,8, D480103,3.0,Huyện Thanh Bình,2013
9096.0,54166400XPvAibaEXe+5f3nhbX2ehx/EY+0e6tvl,1995.0,1.0,Lâm Đồng, KTPM0001, CNPM, CQUI,8, D480103,8.0,Huyện Đạ Tẻh,2013
9097.0,3919DCB7XPvAibaEXe+5f3nhbX2eh2hsnbnO0cTu,1995.0,1.0,Đồng Nai, HTTT0001, HTTT, CTTT,8, D480104,3.0,Tình Đồng Nai,2013
9098.0,B0446B28XPvAibaEXe+5f3nhbX2ehwI8GK1nbG8j,1995.0,1.0,Tây Ninh, KHMT2013, KHMT, CQUI,8, D480101,3.0,Tỉnh Tây Ninh,2013
9099.0,C5AB8E67XPvAibaEXe+5f3nhbX2eh0F3gDayami1,1995.0,1.0,Phú Yên, ANTN2013, MMT&TT, KSTN,8, D480299,3.0,Tỉnh Phú Yên,2013
9100.0,2597DE1BXPvAibaEXe+5f3nhbX2ehzMFG0AITf2m,1995.0,1.0,TP. Hồ Chí Minh, KHMT2013, KHMT, CQUI,8, D480101,5.0,Phường Bình Hưng Hoà A,2013
9101.0,50224F94XPvAibaEXe+5f3nhbX2eh5Ni5dxXAFSo,1995.0,1.0,Bình Định, MMTT0001, MMT&TT, CQUI,8, D480299,5.0,Tỉnh Bình Định,2013
9102.0,12611C99XPvAibaEXe+5f3nhbX2ehzcDuHScafUQ,1995.0,1.0,Đồng Tháp, KHMT2013, KHMT, CQUI,8, D480101,5.0,Thành phố Cao Lãnh,2013
9103.0,53BABCB4XPvAibaEXe+5f3nhbX2eh3E+k8+0vrzk,1995.0,1.0,Bình Thuận, KTPM2013, CNPM, CQUI,8, D480103,3.0,Huyện Hàm Thuận Bắc,2013
9104.0,4EC92EA7XPvAibaEXe+5f3nhbX2eh0DMegX78U1l,1995.0,1.0,Bình Định, ANTN2013, MMT&TT, KSTN,8, D480299,3.0,Tỉnh Bình Định,2013
9105.0,BD5769A2XPvAibaEXe/FWKstHRRDncikzfXvRYvA,1995.0,1.0,Hưng Yên, KHTN2013, KHMT, CNTN,8, D480101,3.0,Tỉnh Bình Dương,2013
9106.0,5F76493FXPvAibaEXe/FWKstHRRDnWx4P/5QXlbG,1995.0,1.0,Đồng Tháp, KTMT0001, KTMT, CQUI,8, D520214,3.0,Thị xã Hồng Ngự,2013
9107.0,5B6FB29AXPvAibaEXe/FWKstHRRDncvHBA06Iekd,1995.0,1.0,Quảng Ngãi, KTPM2013, CNPM, CQUI,8, D480103,5.0,Tỉnh Quảng Ngãi,2013
9109.0,C0B46036XPvAibaEXe/FWKstHRRDnYbt8BfICmr/,1995.0,0.0,TP. Hồ Chí Minh, KHMT2013, KHMT, CQUI,8, D480101,5.0,Thành phố Hồ Chí Minh,2013
9110.0,A3A320D4XPvAibaEXe/FWKstHRRDnSGVoHs1J/ID,1995.0,0.0,Bình Định, TMĐT2013, HTTT, CQUI,8, D52480104,3.0,Tỉnh Bình Định,2013
9111.0,47BABEDFXPvAibaEXe/FWKstHRRDnf6JBFMtxUeH,1995.0,0.0,Thanh Hoá, HTTT2013, HTTT, CQUI,8, D480104,5.0,Tỉnh Thanh Hóa,2013
9112.0,E090FF52XPvAibaEXe/FWKstHRRDnXrYLc7oXETz,1995.0,0.0,Long An, HTTT0001, HTTT, CQUI,8, D480104,3.0,Huyện Cần Giuộc,2013
9113.0,C6AAE126XPvAibaEXe/FWKstHRRDnf0u81vfcV3u,1995.0,0.0,An Giang, HTTT0001, HTTT, CQUI,8, D52480104,3.0,Tỉnh An Giang,2013
9114.0,B85AE4CFXPvAibaEXe/FWKstHRRDnYSo4DEPmiWp,1995.0,0.0,Thành phố Hồ Chí Minh, HTTT0001, HTTT, CQUI,8, D480104,3.0,Thành phố Hồ Chí Minh,2013
9116.0,78C83A07XPvAibaEXe/6muSCAeQUCzQI0uoBeamo,1995.0,0.0,TP. Hồ Chí Minh, MMTT2013, MMT&TT, CQUI,8, D480102,3.0,Thành phố Hồ Chí Minh,2013
9117.0,B71C8732XPvAibaEXe/6muSCAeQUC8ENy+rYAiDQ,1995.0,1.0,Phú Yên, KTMT0001, KTMT, CQUI,8, D520214,3.0,Tỉnh Phú Yên,2013
9118.0,A72611A9XPvAibaEXe/6muSCAeQUC3OT5jnayIMj,1995.0,1.0,Hà Tĩnh, KTMT0001, KTMT, CQUI,8, D520214,8.0,Tỉnh Hà Tĩnh,2013
9119.0,9FF00228XPvAibaEXe/6muSCAeQUC7aenW1OJ6gr,1995.0,1.0,Sóc Trăng, KTPM2013, CNPM, CQUI,8, D480103,5.0,Tỉnh Sóc Trăng,2013
9120.0,AC8730D2XPvAibaEXe/6muSCAeQUC4blsS+RVJIO,1995.0,1.0,Quảng Nam, KTPM0001, CNPM, CQUI,8, D480103,8.0,Tỉnh Quảng Nam,2013
9121.0,2596E527XPvAibaEXe/6muSCAeQUCyTil5BFx9yM,1995.0,1.0,Bình Định, CNTT2013, KTTT, CQUI,8, D480201,5.0,Tỉnh Bình Định,2013
9122.0,04AD9652XPvAibaEXe/6muSCAeQUC/HrmBsgyb6e,1995.0,1.0,Bình Dương, KHMT2013, KHMT, CQUI,8, D480101,5.0,Tỉnh Bình Dương,2013
9123.0,E3BE5EC2XPvAibaEXe/6muSCAeQUC95vwcfIJ1oV,1995.0,1.0,Tiền Giang, KTPM0001, CNPM, CQUI,8, D480103,8.0,Tỉnh Tiền Giang,2013
9124.0,EC288A3AXPvAibaEXe/6muSCAeQUC0/HYwqGRTEN,1995.0,1.0,Đăk Lăk, CNTT2013, KTTT, CQUI,8, D480201,3.0,Tỉnh Đắk Nông,2013
9125.0,453A0C45XPvAibaEXe/SxwNRab2vgEekPHC/t/5s,1995.0,1.0,Đồng Nai, KTPM0001, CNPM, CQUI,8, D480103,8.0,Tỉnh Đồng Nai,2013
9126.0,B2204322XPvAibaEXe/SxwNRab2vgCFsjDisX+gc,1995.0,1.0,TP. Hồ Chí Minh, ANTN2013, MMT&TT, KSTN,8, D480299,3.0,Thành phố Hồ Chí Minh,2013
9127.0,96CB2E4CXPvAibaEXe/SxwNRab2vgGCo9Yp9KIgz,1995.0,1.0,Thành phố Hồ Chí Minh, KHMT0001, KHMT, CQUI,8, D480101,3.0,Thành phố Hồ Chí Minh,2013
9128.0,8B145B05XPvAibaEXe/SxwNRab2vgGoR/vj8RYyi,1995.0,1.0,Cần Thơ, HTTT2013, HTTT, CQUI,8, D480104,5.0,Thành phố Cần Thơ,2013
9129.0,47034CE1XPvAibaEXe/SxwNRab2vgL+S1T8wHHjU,1995.0,1.0,Thành phố Hồ Chí Minh, HTTT0001, HTTT, CQUI,8, D480104,8.0,Thành phố Hồ Chí Minh,2013
9131.0,A352570AXPvAibaEXe/SxwNRab2vgCw4X5WeDpRE,1995.0,1.0,Đồng Nai, KHMT0001, KHMT, CQUI,8, D480101,8.0,Tỉnh Đồng Nai,2013
9132.0,860E35B6XPvAibaEXe/SxwNRab2vgE+RrjvZeuIL,1994.0,1.0,Long An, KTMT2013, KTMT, CQUI,8, D520214,5.0,Tỉnh Long An,2013
